X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.237732505798339844e+01;1.744131469726562500e+01;-1.001358032226562500e-02;2.138685798645019531e+01;1.800000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859753703245824e+18
-1.239210414886474609e+01;1.790782546997070312e+01;-1.017475128173828125e-02;2.177738571166992188e+01;1.700000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;1.602859753703265792e+18
-1.230792045593261719e+01;1.820201110839843750e+01;-1.117706298828125000e-02;2.197266960144042969e+01;1.700000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859753703283200e+18
-1.240196514129638672e+01;1.880635833740234375e+01;-1.143264770507812500e-02;2.252749443054199219e+01;1.700000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859753703300864e+18
-1.248365592956542969e+01;1.938712692260742188e+01;-1.264953613281250000e-02;2.305867576599121094e+01;1.700000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859753703316736e+18
-1.213941669464111328e+01;1.932834053039550781e+01;-1.248931884765625000e-02;2.282433700561523438e+01;8.000000000000000000e+00;5.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.602859753703332864e+18
-1.176212692260742188e+01;1.966943740844726562e+01;-1.343441009521484375e-02;2.291799736022949219e+01;1.700000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859753703362048e+18
-5.456911087036132812e+00;9.343536376953125000e+00;-6.777763366699218750e-03;1.082033252716064453e+01;1.500000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859753703375616e+18
-5.303613662719726562e+00;9.328229904174804688e+00;-6.700515747070312500e-03;1.073052787780761719e+01;1.700000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.400000000000000000e+01;1.602859753703389440e+18
-5.194984436035156250e+00;9.362349510192871094e+00;-7.111549377441406250e-03;1.070707702636718750e+01;2.700000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;1.300000000000000000e+01;1.602859753703402240e+18
-7.344144821166992188e+00;2.546203804016113281e+01;-2.504825592041015625e-02;2.650004577636718750e+01;6.800000000000000000e+01;3.100000000000000000e+01;0.000000000000000000e+00;6.000000000000000000e+00;1.602859753703629824e+18
-7.080076217651367188e+00;2.562993621826171875e+01;-2.597427368164062500e-02;2.658988189697265625e+01;6.400000000000000000e+01;3.200000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859753703639552e+18
-6.809758186340332031e+00;2.573138427734375000e+01;-2.484607696533203125e-02;2.661724090576171875e+01;5.500000000000000000e+01;3.300000000000000000e+01;0.000000000000000000e+00;6.000000000000000000e+00;1.602859753703649024e+18
-6.524923324584960938e+00;2.569231414794921875e+01;-2.656841278076171875e-02;2.650792884826660156e+01;1.700000000000000000e+01;3.400000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859753703657984e+18
-6.487518310546875000e+00;2.674794387817382812e+01;-2.740764617919921875e-02;2.752346611022949219e+01;8.000000000000000000e+00;3.500000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+01;1.602859753703667456e+18
-6.268431663513183594e+00;2.714109420776367188e+01;-2.755165100097656250e-02;2.785557365417480469e+01;1.000000000000000000e+01;3.600000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859753703676672e+18
-5.805093765258789062e+00;2.643656539916992188e+01;-2.658843994140625000e-02;2.706643295288085938e+01;6.000000000000000000e+00;3.700000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859753703686144e+18
-5.222970008850097656e+00;2.641441154479980469e+01;-2.705669403076171875e-02;2.692584800720214844e+01;7.000000000000000000e+00;3.900000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859753703703808e+18
-3.661840438842773438e+00;2.749950218200683594e+01;-2.950763702392578125e-02;2.774225234985351562e+01;5.000000000000000000e+00;4.500000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859753703757056e+18
-3.385141372680664062e+00;2.777890777587890625e+01;-2.951049804687500000e-02;2.798442077636718750e+01;8.000000000000000000e+00;4.600000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859753703766016e+18
-2.574303627014160156e+00;2.844241333007812500e+01;-3.031921386718750000e-02;2.855869102478027344e+01;6.000000000000000000e+00;4.900000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859753703792128e+18
4.367198944091796875e-01;2.827014160156250000e+01;-2.893924713134765625e-02;2.827352905273437500e+01;1.300000000000000000e+01;5.900000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859753703878656e+18
7.124347686767578125e-01;2.825667190551757812e+01;-3.097534179687500000e-02;2.826566886901855469e+01;1.700000000000000000e+01;6.000000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859753703886848e+18
1.022034645080566406e+00;2.814561080932617188e+01;-3.029537200927734375e-02;2.816417694091796875e+01;1.000000000000000000e+01;6.100000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859753703895296e+18
1.216948509216308594e+00;2.597540473937988281e+01;-2.741241455078125000e-02;2.600391006469726562e+01;6.000000000000000000e+00;6.200000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859753703904256e+18
1.349014282226562500e+00;2.377042770385742188e+01;-2.532291412353515625e-02;2.380868911743164062e+01;1.100000000000000000e+01;6.300000000000000000e+01;0.000000000000000000e+00;6.000000000000000000e+00;1.602859753703912448e+18
1.442741394042968750e+00;2.149467468261718750e+01;-2.312278747558593750e-02;2.154305076599121094e+01;6.000000000000000000e+00;6.400000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859753703920896e+18
1.532210350036621094e+00;1.960428047180175781e+01;-2.130794525146484375e-02;1.966407775878906250e+01;1.300000000000000000e+01;6.500000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859753703929600e+18
1.667126655578613281e+00;1.876594543457031250e+01;-1.934909820556640625e-02;1.883986091613769531e+01;6.000000000000000000e+00;6.600000000000000000e+01;0.000000000000000000e+00;1.100000000000000000e+01;1.602859753703938560e+18
1.759625434875488281e+00;1.780000305175781250e+01;-1.912021636962890625e-02;1.788677597045898438e+01;1.300000000000000000e+01;6.700000000000000000e+01;0.000000000000000000e+00;8.000000000000000000e+00;1.602859753703946752e+18
1.882235527038574219e+00;1.719419479370117188e+01;-1.864719390869140625e-02;1.729692077636718750e+01;1.700000000000000000e+01;6.800000000000000000e+01;0.000000000000000000e+00;1.500000000000000000e+01;1.602859753703955456e+18
1.872084617614746094e+00;1.556360149383544922e+01;-1.651096343994140625e-02;1.567579841613769531e+01;1.700000000000000000e+01;6.900000000000000000e+01;0.000000000000000000e+00;1.600000000000000000e+01;1.602859753703964160e+18
2.490071296691894531e+00;1.901347351074218750e+01;-1.970481872558593750e-02;1.917584419250488281e+01;1.100000000000000000e+01;7.000000000000000000e+01;0.000000000000000000e+00;2.400000000000000000e+01;1.602859753703973120e+18
2.345796585083007812e+00;1.662045669555664062e+01;-1.795959472656250000e-02;1.678519248962402344e+01;1.300000000000000000e+01;7.100000000000000000e+01;0.000000000000000000e+00;1.400000000000000000e+01;1.602859753703981312e+18
