X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.236451435089111328e+01;1.744079971313476562e+01;-1.000881195068359375e-02;2.137902641296386719e+01;1.900000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.602859716332244224e+18
-1.241941738128662109e+01;1.792690849304199219e+01;-1.019001007080078125e-02;2.180862426757812500e+01;1.700000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859716332263168e+18
-1.236011028289794922e+01;1.829404830932617188e+01;-1.029396057128906250e-02;2.207814788818359375e+01;1.700000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859716332281600e+18
-1.235700035095214844e+01;1.870953750610351562e+01;-1.138114929199218750e-02;2.242191696166992188e+01;1.700000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859716332298240e+18
-1.242319679260253906e+01;1.930065155029296875e+01;-1.259040832519531250e-02;2.295323753356933594e+01;1.700000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859716332314880e+18
-1.236194229125976562e+01;1.964971160888671875e+01;-1.270484924316406250e-02;2.321484375000000000e+01;7.000000000000000000e+00;5.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859716332330240e+18
-1.181597900390625000e+01;1.973279190063476562e+01;-1.444816589355468750e-02;2.300001335144042969e+01;1.700000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859716332359424e+18
-5.349042892456054688e+00;9.171307563781738281e+00;-6.206512451171875000e-03;1.061721134185791016e+01;1.700000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;6.000000000000000000e+00;1.602859716332373760e+18
-5.333698272705078125e+00;9.369549751281738281e+00;-7.183074951171875000e-03;1.078131961822509766e+01;1.700000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.700000000000000000e+01;1.602859716332387072e+18
-5.194556236267089844e+00;9.371549606323242188e+00;-7.115364074707031250e-03;1.071491527557373047e+01;2.700000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;1.200000000000000000e+01;1.602859716332400384e+18
-7.328415870666503906e+00;2.546667098999023438e+01;-2.403736114501953125e-02;2.650014305114746094e+01;6.900000000000000000e+01;3.100000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859716332627968e+18
