X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.238564300537109375e+01;1.747370910644531250e+01;-9.115219116210937500e-03;2.141809463500976562e+01;1.800000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859737687102720e+18
-1.244980907440185547e+01;1.798667144775390625e+01;-1.022052764892578125e-02;2.187505912780761719e+01;1.700000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859737687121664e+18
-1.231534957885742188e+01;1.823011016845703125e+01;-1.025772094726562500e-02;2.200011062622070312e+01;1.700000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;1.602859737687140352e+18
-1.239237117767333984e+01;1.878462600708007812e+01;-1.142120361328125000e-02;2.250407028198242188e+01;1.700000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859737687156736e+18
-1.253377151489257812e+01;1.945249176025390625e+01;-1.269531250000000000e-02;2.314076614379882812e+01;1.700000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859737687172864e+18
-1.209286308288574219e+01;1.924677848815917969e+01;-1.243782043457031250e-02;2.273050689697265625e+01;6.000000000000000000e+00;5.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859737687188736e+18
-1.177954959869384766e+01;1.969087219238281250e+01;-1.345157623291015625e-02;2.294533538818359375e+01;1.700000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859737687217920e+18
-5.348195075988769531e+00;9.171816825866699219e+00;-6.649971008300781250e-03;1.061722469329833984e+01;1.700000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+01;1.602859737687232256e+18
-5.298967361450195312e+00;9.339787483215332031e+00;-6.704330444335937500e-03;1.073828315734863281e+01;1.700000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.600000000000000000e+01;1.602859737687245568e+18
-5.171096801757812500e+00;9.330909729003906250e+00;-6.641387939453125000e-03;1.066799736022949219e+01;2.200000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+01;1.602859737687258880e+18
-7.324810981750488281e+00;2.546759033203125000e+01;-2.403545379638671875e-02;2.650003051757812500e+01;6.100000000000000000e+01;3.100000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859737687486464e+18
-7.091032981872558594e+00;2.561882781982421875e+01;-2.597427368164062500e-02;2.658209419250488281e+01;5.800000000000000000e+01;3.200000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859737687495680e+18
-6.819045066833496094e+00;2.573697280883789062e+01;-2.585220336914062500e-02;2.662502288818359375e+01;5.400000000000000000e+01;3.300000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859737687505152e+18
-6.514392852783203125e+00;2.571501922607421875e+01;-2.559280395507812500e-02;2.652734756469726562e+01;1.700000000000000000e+01;3.400000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859737687514624e+18
-6.265373229980468750e+00;2.589340400695800781e+01;-2.553653717041015625e-02;2.664064407348632812e+01;6.000000000000000000e+00;3.500000000000000000e+01;0.000000000000000000e+00;8.000000000000000000e+00;1.602859737687524096e+18
-5.532816886901855469e+00;2.653479766845703125e+01;-2.644443511962890625e-02;2.710550308227539062e+01;6.000000000000000000e+00;3.800000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859737687551488e+18
4.347448348999023438e-01;2.843034744262695312e+01;-3.086376190185546875e-02;2.843368721008300781e+01;1.000000000000000000e+01;5.900000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859737687734528e+18
7.299499511718750000e-01;2.819764709472656250e+01;-3.004646301269531250e-02;2.820710945129394531e+01;1.700000000000000000e+01;6.000000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859737687743232e+18
