X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.241149711608886719e+01;1.750798416137695312e+01;-9.133338928222656250e-03;2.146100807189941406e+01;1.700000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.602859708118837248e+18
-1.242089366912841797e+01;1.792584991455078125e+01;-1.111698150634765625e-02;2.180859565734863281e+01;1.800000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859708118856192e+18
-1.247647190093994141e+01;1.846533012390136719e+01;-1.133537292480468750e-02;2.228521728515625000e+01;1.700000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;1.602859708118874624e+18
-1.253064346313476562e+01;1.897874069213867188e+01;-1.250553131103515625e-02;2.274224662780761719e+01;1.700000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859708118891264e+18
-1.241051101684570312e+01;1.928094482421875000e+01;-1.257801055908203125e-02;2.292980194091796875e+01;1.700000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;1.602859708118908160e+18
-1.199828529357910156e+01;1.907563209533691406e+01;-1.328182220458984375e-02;2.253527832031250000e+01;7.000000000000000000e+00;5.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859708118923264e+18
-1.175602340698242188e+01;1.962754821777343750e+01;-1.437282562255859375e-02;2.287891960144042969e+01;1.300000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859708118952448e+18
-5.431365966796875000e+00;9.313227653503417969e+00;-6.752967834472656250e-03;1.078127956390380859e+01;1.400000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859708118966784e+18
-5.272377014160156250e+00;9.260604858398437500e+00;-7.100105285644531250e-03;1.065630340576171875e+01;1.700000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.700000000000000000e+01;1.602859708118980096e+18
-5.179406166076660156e+00;9.344217300415039062e+00;-7.095336914062500000e-03;1.068366527557373047e+01;2.100000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;2.100000000000000000e+01;1.602859708118993408e+18
-7.326284408569335938e+00;2.546722793579101562e+01;-2.503871917724609375e-02;2.650008964538574219e+01;5.200000000000000000e+01;3.100000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859708119220992e+18
-7.075973510742187500e+00;2.563916397094726562e+01;-2.497863769531250000e-02;2.659768295288085938e+01;5.400000000000000000e+01;3.200000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859708119230976e+18
-6.841183662414550781e+00;2.576347923278808594e+01;-2.589130401611328125e-02;2.665631866455078125e+01;5.500000000000000000e+01;3.300000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859708119239680e+18
-6.510763168334960938e+00;2.569582557678222656e+01;-2.557468414306640625e-02;2.650785064697265625e+01;1.700000000000000000e+01;3.400000000000000000e+01;0.000000000000000000e+00;7.000000000000000000e+00;1.602859708119249152e+18
-6.260807037353515625e+00;2.587047958374023438e+01;-2.453327178955078125e-02;2.661728858947753906e+01;8.000000000000000000e+00;3.500000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859708119258624e+18
-6.222557067871093750e+00;2.686705589294433594e+01;-2.728748321533203125e-02;2.757824516296386719e+01;6.000000000000000000e+00;3.600000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859708119267584e+18
-3.864783287048339844e+00;2.686015319824218750e+01;-2.815532684326171875e-02;2.713678550720214844e+01;6.000000000000000000e+00;4.400000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859708119339264e+18
-3.619083404541015625e+00;2.731604385375976562e+01;-2.834796905517578125e-02;2.755475997924804688e+01;6.000000000000000000e+00;4.500000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859708119348480e+18
7.728099822998046875e-02;1.812093544006347656e+01;-2.001476287841796875e-02;1.812111091613769531e+01;6.000000000000000000e+00;5.800000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.602859708119460608e+18
4.323587417602539062e-01;2.839126205444335938e+01;-3.081989288330078125e-02;2.839457130432128906e+01;8.000000000000000000e+00;5.900000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859708119469312e+18
7.268486022949218750e-01;2.814686203002929688e+01;-3.087329864501953125e-02;2.815626144409179688e+01;1.300000000000000000e+01;6.000000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859708119478016e+18
1.019837379455566406e+00;2.793451309204101562e+01;-2.918910980224609375e-02;2.795313835144042969e+01;8.000000000000000000e+00;6.100000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859708119486720e+18
1.196004867553710938e+00;2.587869644165039062e+01;-2.812194824218750000e-02;2.590633392333984375e+01;8.000000000000000000e+00;6.200000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859708119494912e+18
1.340796470642089844e+00;2.346962738037109375e+01;-2.577018737792968750e-02;2.350790977478027344e+01;1.300000000000000000e+01;6.300000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859708119503360e+18
