X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.241013813018798828e+01;1.748975181579589844e+01;-1.004028320312500000e-02;2.144535064697265625e+01;1.800000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.602859715921573632e+18
-1.242100048065185547e+01;1.794958496093750000e+01;-1.019859313964843750e-02;2.182816886901855469e+01;1.900000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.602859715921593344e+18
-1.237678527832031250e+01;1.829225158691406250e+01;-1.123523712158203125e-02;2.208600044250488281e+01;1.700000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859715921611008e+18
-1.241056632995605469e+01;1.881940460205078125e+01;-1.144123077392578125e-02;2.254312133789062500e+01;1.700000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859715921628672e+18
-1.241652679443359375e+01;1.926312255859375000e+01;-1.257324218750000000e-02;2.291807556152343750e+01;1.700000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;1.602859715921644544e+18
-1.204384708404541016e+01;1.917617416381835938e+01;-1.239109039306640625e-02;2.264464759826660156e+01;6.000000000000000000e+00;5.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859715921660416e+18
-1.184632778167724609e+01;1.981024551391601562e+01;-1.353073120117187500e-02;2.308205986022949219e+01;1.300000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859715921689600e+18
-5.353950500488281250e+00;9.168446540832519531e+00;-6.650924682617187500e-03;1.061721420288085938e+01;1.300000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859715921703168e+18
-5.328712463378906250e+00;9.372375488281250000e+00;-6.732940673828125000e-03;1.078131008148193359e+01;2.200000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.900000000000000000e+01;1.602859715921716992e+18
-5.175515174865722656e+00;9.328503608703613281e+00;-7.085800170898437500e-03;1.066803550720214844e+01;2.400000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;1.700000000000000000e+01;1.602859715921730048e+18
-7.341979026794433594e+00;2.545453262329101562e+01;-2.504062652587890625e-02;2.649223518371582031e+01;6.600000000000000000e+01;3.100000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859715921957632e+18
-7.075916290283203125e+00;2.561487579345703125e+01;-2.595901489257812500e-02;2.657425689697265625e+01;5.600000000000000000e+01;3.200000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859715921967104e+18
-6.821750640869140625e+00;2.577669906616210938e+01;-2.488994598388671875e-02;2.666411590576171875e+01;5.300000000000000000e+01;3.300000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.602859715921976832e+18
-6.508152961730957031e+00;2.563211059570312500e+01;-2.552223205566406250e-02;2.644544982910156250e+01;1.700000000000000000e+01;3.400000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.602859715921985792e+18
-6.288442611694335938e+00;2.587180709838867188e+01;-2.652072906494140625e-02;2.662509346008300781e+01;8.000000000000000000e+00;3.500000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859715921995008e+18
-6.264348983764648438e+00;2.711798095703125000e+01;-2.752876281738281250e-02;2.783213424682617188e+01;5.000000000000000000e+00;3.600000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859715922004480e+18
-5.932438850402832031e+00;2.701649856567382812e+01;-2.717113494873046875e-02;2.766018295288085938e+01;5.000000000000000000e+00;3.700000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859715922013952e+18
-4.789348602294921875e+00;2.715915870666503906e+01;-2.732276916503906250e-02;2.757822608947753906e+01;6.000000000000000000e+00;4.100000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859715922049536e+18
4.398832321166992188e-01;2.847315979003906250e+01;-3.091526031494140625e-02;2.847657394409179688e+01;8.000000000000000000e+00;5.900000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859715922206208e+18
7.133426666259765625e-01;2.825669479370117188e+01;-3.097629547119140625e-02;2.826571464538574219e+01;1.700000000000000000e+01;6.000000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.602859715922214400e+18
1.021818161010742188e+00;2.816509628295898438e+01;-3.031539916992187500e-02;2.818364143371582031e+01;1.000000000000000000e+01;6.100000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859715922223104e+18
1.221379280090332031e+00;2.608863258361816406e+01;-2.753067016601562500e-02;2.611722183227539062e+01;8.000000000000000000e+00;6.200000000000000000e+01;0.000000000000000000e+00;6.000000000000000000e+00;1.602859715922231808e+18
1.363609313964843750e+00;2.378518295288085938e+01;-2.458381652832031250e-02;2.382425117492675781e+01;1.100000000000000000e+01;6.300000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.602859715922240512e+18
1.431703567504882812e+00;2.130744934082031250e+01;-2.361869812011718750e-02;2.135550880432128906e+01;8.000000000000000000e+00;6.400000000000000000e+01;0.000000000000000000e+00;8.000000000000000000e+00;1.602859715922248704e+18
1.530992507934570312e+00;1.958870315551757812e+01;-2.129077911376953125e-02;1.964845275878906250e+01;1.300000000000000000e+01;6.500000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859715922257408e+18
1.652343750000000000e+00;1.860649871826171875e+01;-1.980304718017578125e-02;1.867973327636718750e+01;8.000000000000000000e+00;6.600000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.602859715922266112e+18
1.783066749572753906e+00;1.803712844848632812e+01;-1.937484741210937500e-02;1.812505722045898438e+01;1.700000000000000000e+01;6.700000000000000000e+01;0.000000000000000000e+00;1.100000000000000000e+01;1.602859715922274560e+18
1.887503623962402344e+00;1.729576492309570312e+01;-1.875209808349609375e-02;1.739846229553222656e+01;1.300000000000000000e+01;6.800000000000000000e+01;0.000000000000000000e+00;1.800000000000000000e+01;1.602859715922283264e+18
1.864153861999511719e+00;1.549767112731933594e+01;-1.644039154052734375e-02;1.560939311981201172e+01;1.700000000000000000e+01;6.900000000000000000e+01;0.000000000000000000e+00;1.700000000000000000e+01;1.602859715922291968e+18
2.023980140686035156e+00;1.545400142669677734e+01;-1.655101776123046875e-02;1.558598518371582031e+01;1.300000000000000000e+01;7.000000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+01;1.602859715922300672e+18
2.351905822753906250e+00;1.665904235839843750e+01;-1.800251007080078125e-02;1.682425308227539062e+01;1.600000000000000000e+01;7.100000000000000000e+01;0.000000000000000000e+00;1.300000000000000000e+01;1.602859715922309120e+18
2.676124572753906250e+00;1.761828422546386719e+01;-1.859664916992187500e-02;1.782037925720214844e+01;1.300000000000000000e+01;7.200000000000000000e+01;0.000000000000000000e+00;1.500000000000000000e+01;1.602859715922317824e+18
3.059869766235351562e+00;1.880740737915039062e+01;-2.003860473632812500e-02;1.905470466613769531e+01;6.000000000000000000e+00;7.300000000000000000e+01;0.000000000000000000e+00;1.500000000000000000e+01;1.602859715922326784e+18
4.146041870117187500e+00;2.389305496215820312e+01;-2.483654022216796875e-02;2.425012016296386719e+01;1.000000000000000000e+01;7.400000000000000000e+01;0.000000000000000000e+00;6.000000000000000000e+00;1.602859715922335488e+18
4.122014045715332031e+00;2.243702697753906250e+01;-2.433776855468750000e-02;2.281253623962402344e+01;1.300000000000000000e+01;7.500000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859715922344192e+18
4.384183883666992188e+00;2.249480438232421875e+01;-2.380943298339843750e-02;2.291806793212890625e+01;1.100000000000000000e+01;7.600000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+01;1.602859715922352896e+18
4.056526184082031250e+00;1.973188018798828125e+01;-2.034473419189453125e-02;2.014455032348632812e+01;1.700000000000000000e+01;7.700000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859715922361856e+18
4.044714927673339844e+00;1.871245574951171875e+01;-1.946258544921875000e-02;1.914460945129394531e+01;1.700000000000000000e+01;7.800000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859715922370560e+18
4.132614135742187500e+00;1.821284866333007812e+01;-1.911067962646484375e-02;1.867583274841308594e+01;2.300000000000000000e+01;7.900000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859715922379520e+18
4.216640472412109375e+00;1.769998168945312500e+01;-1.874351501464843750e-02;1.819532203674316406e+01;2.300000000000000000e+01;8.000000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859715922388736e+18
4.364761352539062500e+00;1.750714302062988281e+01;-1.736831665039062500e-02;1.804304504394531250e+01;4.900000000000000000e+01;8.100000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859715922397696e+18
4.550759315490722656e+00;1.751624679565429688e+01;-1.819801330566406250e-02;1.809775161743164062e+01;4.400000000000000000e+01;8.200000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859715922406656e+18
4.746593475341796875e+00;1.750862693786621094e+01;-1.835250854492187500e-02;1.814063072204589844e+01;3.700000000000000000e+01;8.300000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859715922415616e+18
4.913234710693359375e+00;1.740180587768554688e+01;-1.772022247314453125e-02;1.808211898803710938e+01;4.200000000000000000e+01;8.400000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859715922424832e+18
