X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.235744285583496094e+01;1.743611907958984375e+01;-9.095191955566406250e-03;2.137111854553222656e+01;1.700000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.602859718385596416e+18
-1.230085659027099609e+01;1.777147293090820312e+01;-1.009845733642578125e-02;2.161333847045898438e+01;1.700000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859718385615104e+18
-1.233498287200927734e+01;1.825454139709472656e+01;-1.027202606201171875e-02;2.203134536743164062e+01;1.700000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859718385633536e+18
-1.240097618103027344e+01;1.879766845703125000e+01;-1.142978668212890625e-02;2.251969528198242188e+01;1.700000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859718385650176e+18
-1.252214336395263672e+01;1.943195533752441406e+01;-1.268196105957031250e-02;2.311720466613769531e+01;1.900000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859718385666304e+18
-1.213650512695312500e+01;1.931623840332031250e+01;-1.248359680175781250e-02;2.281254005432128906e+01;5.000000000000000000e+00;5.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859718385682176e+18
-1.181250762939453125e+01;1.974853897094726562e+01;-1.348972320556640625e-02;2.301174354553222656e+01;1.600000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;7.000000000000000000e+00;1.602859718385711360e+18
-5.458190917968750000e+00;9.360905647277832031e+00;-6.334304809570312500e-03;1.083597946166992188e+01;1.600000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859718385725952e+18
-5.238618850708007812e+00;9.198881149291992188e+00;-7.053375244140625000e-03;1.058596229553222656e+01;1.700000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.500000000000000000e+01;1.602859718385739008e+18
-5.200873374938964844e+00;9.385889053344726562e+00;-6.680488586425781250e-03;1.073051929473876953e+01;2.300000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;1.900000000000000000e+01;1.602859718385752320e+18
-7.328186988830566406e+00;2.547484207153320312e+01;-2.404308319091796875e-02;2.650793266296386719e+01;6.000000000000000000e+01;3.100000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859718385979904e+18
-7.099532127380371094e+00;2.564492416381835938e+01;-2.600193023681640625e-02;2.660951232910156250e+01;5.800000000000000000e+01;3.200000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859718385989120e+18
-6.821516990661621094e+00;2.576055526733398438e+01;-2.587318420410156250e-02;2.664845085144042969e+01;5.500000000000000000e+01;3.300000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.602859718385998592e+18
-6.496956825256347656e+00;2.565104866027832031e+01;-2.552795410156250000e-02;2.646105384826660156e+01;1.700000000000000000e+01;3.400000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859718386008064e+18
-6.267916679382324219e+00;2.588473892211914062e+01;-2.454948425292968750e-02;2.663282012939453125e+01;1.300000000000000000e+01;3.500000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859718386017536e+18
-3.316669464111328125e+00;2.711433410644531250e+01;-2.881622314453125000e-02;2.731644630432128906e+01;6.000000000000000000e+00;4.600000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859718386115840e+18
