X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.239289474487304688e+01;1.745886230468750000e+01;-1.002407073974609375e-02;2.141018104553222656e+01;1.800000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859729884365568e+18
-1.232552909851074219e+01;1.781611824035644531e+01;-1.012134552001953125e-02;2.166409111022949219e+01;1.700000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859729884385536e+18
-1.231896305084228516e+01;1.822758865356445312e+01;-1.119041442871093750e-02;2.200004386901855469e+01;1.700000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;1.602859729884402944e+18
-1.241181278228759766e+01;1.879971313476562500e+01;-1.143455505371093750e-02;2.252737045288085938e+01;1.700000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.602859729884419840e+18
-1.240848922729492188e+01;1.927286148071289062e+01;-1.257419586181640625e-02;2.292190933227539062e+01;1.700000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859729884436480e+18
-1.229710578918457031e+01;1.955672454833984375e+01;-1.264190673828125000e-02;2.310161209106445312e+01;9.000000000000000000e+00;5.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859729884451840e+18
-1.177102088928222656e+01;1.968687820434570312e+01;-1.344585418701171875e-02;2.293753051757812500e+01;1.700000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.602859729884481792e+18
-5.442975997924804688e+00;9.324567794799804688e+00;-6.763458251953125000e-03;1.079692554473876953e+01;1.600000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.602859729884495104e+18
-5.303091049194335938e+00;9.328544616699218750e+00;-6.700515747070312500e-03;1.073054313659667969e+01;1.700000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.400000000000000000e+01;1.602859729884509184e+18
-5.176547050476074219e+00;9.327881813049316406e+00;-7.085800170898437500e-03;1.066799259185791016e+01;2.700000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;1.600000000000000000e+01;1.602859729884521984e+18
-6.984871864318847656e+00;1.767377471923828125e+01;-1.581287384033203125e-02;1.900397300720214844e+01;6.000000000000000000e+00;2.200000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859729884660224e+18
-7.343677520751953125e+00;2.544599914550781250e+01;-2.603816986083984375e-02;2.648450851440429688e+01;6.200000000000000000e+01;3.100000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859729884749568e+18
-7.073551177978515625e+00;2.561553955078125000e+01;-2.595806121826171875e-02;2.657426643371582031e+01;5.900000000000000000e+01;3.200000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859729884759040e+18
-6.813414573669433594e+00;2.575470733642578125e+01;-2.486610412597656250e-02;2.664072418212890625e+01;5.800000000000000000e+01;3.300000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859729884768768e+18
-6.516846656799316406e+00;2.564596176147460938e+01;-2.652359008789062500e-02;2.646101570129394531e+01;1.700000000000000000e+01;3.400000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859729884777728e+18
-6.276884078979492188e+00;2.591475868225097656e+01;-2.654743194580078125e-02;2.666410827636718750e+01;1.300000000000000000e+01;3.500000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859729884786944e+18
-6.075366973876953125e+00;2.631570816040039062e+01;-2.671146392822265625e-02;2.700791168212890625e+01;9.000000000000000000e+00;3.600000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859729884796416e+18
-5.569315910339355469e+00;2.659498023986816406e+01;-2.750778198242187500e-02;2.717187881469726562e+01;6.000000000000000000e+00;3.800000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859729884814592e+18
-5.346863746643066406e+00;2.704697799682617188e+01;-2.770423889160156250e-02;2.757043266296386719e+01;5.000000000000000000e+00;3.900000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859729884823552e+18
-4.790298461914062500e+00;2.714307022094726562e+01;-2.926254272460937500e-02;2.756254768371582031e+01;6.000000000000000000e+00;4.100000000000000000e+01;0.000000000000000000e+00;6.000000000000000000e+00;1.602859729884841472e+18
-4.190916061401367188e+00;2.723423767089843750e+01;-2.879714965820312500e-02;2.755482292175292969e+01;6.000000000000000000e+00;4.300000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859729884859392e+18
-3.380210876464843750e+00;2.775596618652343750e+01;-2.948379516601562500e-02;2.796105003356933594e+01;8.000000000000000000e+00;4.600000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859729884885760e+18
-3.074056625366210938e+00;2.772861480712890625e+01;-3.011035919189453125e-02;2.789850997924804688e+01;6.000000000000000000e+00;4.700000000000000000e+01;0.000000000000000000e+00;6.000000000000000000e+00;1.602859729884894720e+18
4.199686050415039062e-01;2.827817535400390625e+01;-3.156375885009765625e-02;2.828131103515625000e+01;1.300000000000000000e+01;5.900000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859729884997888e+18
7.087965011596679688e-01;2.814733123779296875e+01;-3.173732757568359375e-02;2.815627288818359375e+01;1.300000000000000000e+01;6.000000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859729885006336e+18
1.026251792907714844e+00;2.823534393310546875e+01;-3.128814697265625000e-02;2.825400543212890625e+01;6.000000000000000000e+00;6.100000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859729885015040e+18
1.217994689941406250e+00;2.595980453491210938e+01;-2.822875976562500000e-02;2.598837661743164062e+01;8.000000000000000000e+00;6.200000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859729885024000e+18
1.332098960876464844e+00;2.348572921752929688e+01;-2.577781677246093750e-02;2.352349090576171875e+01;8.000000000000000000e+00;6.300000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859729885031936e+18
1.452639579772949219e+00;2.147441101074218750e+01;-2.381420135498046875e-02;2.152350044250488281e+01;8.000000000000000000e+00;6.400000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859729885040640e+18
1.550260543823242188e+00;1.982621955871582031e+01;-2.154922485351562500e-02;1.988674736022949219e+01;1.200000000000000000e+01;6.500000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859729885049344e+18
1.683072090148925781e+00;1.893707847595214844e+01;-2.015686035156250000e-02;1.901173591613769531e+01;1.300000000000000000e+01;6.600000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859729885058304e+18
1.797551155090332031e+00;1.819662094116210938e+01;-2.015590667724609375e-02;1.828520202636718750e+01;1.300000000000000000e+01;6.700000000000000000e+01;0.000000000000000000e+00;9.000000000000000000e+00;1.602859729885066496e+18
1.908205986022949219e+00;1.740750885009765625e+01;-1.888179779052734375e-02;1.751179504394531250e+01;1.500000000000000000e+01;6.800000000000000000e+01;0.000000000000000000e+00;1.700000000000000000e+01;1.602859729885075200e+18
1.899744987487792969e+00;1.578852558135986328e+01;-1.674938201904296875e-02;1.590241622924804688e+01;1.200000000000000000e+01;6.900000000000000000e+01;0.000000000000000000e+00;1.900000000000000000e+01;1.602859729885083904e+18
2.468465805053710938e+00;1.890988922119140625e+01;-2.024364471435546875e-02;1.907033348083496094e+01;1.300000000000000000e+01;7.000000000000000000e+01;0.000000000000000000e+00;3.100000000000000000e+01;1.602859729885092352e+18
2.324858665466308594e+00;1.648139572143554688e+01;-1.780796051025390625e-02;1.664456939697265625e+01;1.700000000000000000e+01;7.100000000000000000e+01;0.000000000000000000e+00;1.700000000000000000e+01;1.602859729885101056e+18
2.681124687194824219e+00;1.764116668701171875e+01;-1.924419403076171875e-02;1.784375381469726562e+01;1.300000000000000000e+01;7.200000000000000000e+01;0.000000000000000000e+00;1.600000000000000000e+01;1.602859729885109760e+18
3.341211318969726562e+00;2.053072929382324219e+01;-2.260494232177734375e-02;2.080084228515625000e+01;6.000000000000000000e+00;7.300000000000000000e+01;0.000000000000000000e+00;1.500000000000000000e+01;1.602859729885118720e+18
4.103463172912597656e+00;2.371003150939941406e+01;-2.548694610595703125e-02;2.406251525878906250e+01;1.300000000000000000e+01;7.400000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859729885127168e+18
4.132981300354003906e+00;2.245486068725585938e+01;-2.436447143554687500e-02;2.283205795288085938e+01;1.300000000000000000e+01;7.500000000000000000e+01;0.000000000000000000e+00;8.000000000000000000e+00;1.602859729885136128e+18
4.363445281982421875e+00;2.238338661193847656e+01;-2.369213104248046875e-02;2.280474090576171875e+01;1.300000000000000000e+01;7.600000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+01;1.602859729885144832e+18
4.053496360778808594e+00;1.970862960815429688e+01;-2.032184600830078125e-02;2.012116622924804688e+01;1.700000000000000000e+01;7.700000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859729885153792e+18
4.048187255859375000e+00;1.873565483093261719e+01;-2.018165588378906250e-02;1.916802024841308594e+01;1.700000000000000000e+01;7.800000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859729885162496e+18
4.141576766967773438e+00;1.822280120849609375e+01;-1.912689208984375000e-02;1.868752288818359375e+01;2.800000000000000000e+01;7.900000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859729885171456e+18
4.229056358337402344e+00;1.774928283691406250e+01;-1.812458038330078125e-02;1.824615859985351562e+01;2.100000000000000000e+01;8.000000000000000000e+01;0.000000000000000000e+00;7.000000000000000000e+00;1.602859729885180672e+18
4.365234375000000000e+00;1.753116226196289062e+01;-1.872634887695312500e-02;1.806646728515625000e+01;4.800000000000000000e+01;8.100000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859729885189376e+18
4.549956321716308594e+00;1.751642227172851562e+01;-1.819705963134765625e-02;1.809772109985351562e+01;4.700000000000000000e+01;8.200000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859729885198336e+18
4.751334190368652344e+00;1.752360534667968750e+01;-1.768779754638671875e-02;1.815632820129394531e+01;4.700000000000000000e+01;8.300000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859729885207552e+18
4.915982246398925781e+00;1.740912246704101562e+01;-1.704597473144531250e-02;1.808990669250488281e+01;4.800000000000000000e+01;8.400000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859729885217024e+18
5.064888954162597656e+00;1.727274322509765625e+01;-1.773834228515625000e-02;1.800003051757812500e+01;5.100000000000000000e+01;8.500000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859729885225984e+18
5.216545104980468750e+00;1.712555313110351562e+01;-1.705837249755859375e-02;1.790243530273437500e+01;4.600000000000000000e+01;8.600000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859729885235200e+18
5.366117477416992188e+00;1.698508071899414062e+01;-1.706600189208984375e-02;1.781259346008300781e+01;4.600000000000000000e+01;8.700000000000000000e+01;0.000000000000000000e+00;6.000000000000000000e+00;1.602859729885244672e+18
5.515185356140136719e+00;1.685920715332031250e+01;-1.708316802978515625e-02;1.773838806152343750e+01;4.800000000000000000e+01;8.800000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859729885253888e+18
5.669199943542480469e+00;1.674203872680664062e+01;-1.642608642578125000e-02;1.767585754394531250e+01;4.300000000000000000e+01;8.900000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859729885263360e+18
5.765240669250488281e+00;1.645689392089843750e+01;-1.628780364990234375e-02;1.743753433227539062e+01;2.600000000000000000e+01;9.000000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859729885273088e+18
5.833990097045898438e+00;1.612141799926757812e+01;-1.542186737060546875e-02;1.714455604553222656e+01;4.400000000000000000e+01;9.100000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859729885282816e+18
6.020250320434570312e+00;1.613202285766601562e+01;-1.556015014648437500e-02;1.721876335144042969e+01;4.300000000000000000e+01;9.200000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859729885292288e+18
6.218800544738769531e+00;1.614456748962402344e+01;-1.502418518066406250e-02;1.730088996887207031e+01;4.400000000000000000e+01;9.300000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859729885302272e+18
6.413614273071289062e+00;1.615221786499023438e+01;-1.516056060791015625e-02;1.737897682189941406e+01;4.300000000000000000e+01;9.400000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859729885312256e+18
6.609045982360839844e+00;1.617028427124023438e+01;-1.460838317871093750e-02;1.746876716613769531e+01;4.300000000000000000e+01;9.500000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859729885322240e+18
6.794527053833007812e+00;1.614838600158691406e+01;-1.471328735351562500e-02;1.751959419250488281e+01;2.200000000000000000e+01;9.600000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859729885332224e+18
