X;Y;Z;DISTANCE;INTENSITY;POINT_ID;RETURN_ID;AMBIENT;TIMESTAMP
-1.221766757965087891e+01;1.723366165161132812e+01;-9.889602661132812500e-03;2.112511825561523438e+01;1.700000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;4.000000000000000000e+00;1.602859751239224064e+18
-1.244731521606445312e+01;1.796944808959960938e+01;-1.021385192871093750e-02;2.185947990417480469e+01;1.700000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859751239243008e+18
-1.240761184692382812e+01;1.836108779907226562e+01;-1.127243041992187500e-02;2.216029167175292969e+01;1.800000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859751239261440e+18
-1.247902584075927734e+01;1.889574432373046875e+01;-1.245212554931640625e-02;2.264454460144042969e+01;1.800000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859751239278080e+18
-1.250469493865966797e+01;1.942477798461914062e+01;-1.267242431640625000e-02;2.310172271728515625e+01;1.800000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;1.602859751239294976e+18
-1.240800285339355469e+01;1.972702789306640625e+01;-1.373577117919921875e-02;2.330481338500976562e+01;8.000000000000000000e+00;5.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.602859751239310080e+18
-1.185698509216308594e+01;1.980385208129882812e+01;-1.449966430664062500e-02;2.308204650878906250e+01;1.600000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.602859751239339520e+18
-5.418116569519042969e+00;9.289290428161621094e+00;-6.735801696777343750e-03;1.075392723083496094e+01;1.400000000000000000e+01;8.000000000000000000e+00;0.000000000000000000e+00;2.000000000000000000e+00;1.602859751239353600e+18
-5.215594291687011719e+00;9.162518501281738281e+00;-6.585121154785156250e-03;1.054296970367431641e+01;1.700000000000000000e+01;9.000000000000000000e+00;0.000000000000000000e+00;1.700000000000000000e+01;1.602859751239366912e+18
-5.176135063171386719e+00;9.337072372436523438e+00;-7.089614868164062500e-03;1.067582988739013672e+01;2.700000000000000000e+01;1.000000000000000000e+01;0.000000000000000000e+00;1.800000000000000000e+01;1.602859751239380224e+18
-7.323137283325195312e+00;2.545180511474609375e+01;-2.502441406250000000e-02;2.648439788818359375e+01;5.900000000000000000e+01;3.100000000000000000e+01;0.000000000000000000e+00;5.000000000000000000e+00;1.602859751239607808e+18
-7.073019981384277344e+00;2.562384414672851562e+01;-2.496433258056640625e-02;2.658213043212890625e+01;6.400000000000000000e+01;3.200000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859751239617536e+18
-6.834454536437988281e+00;2.575711441040039062e+01;-2.588081359863281250e-02;2.664844131469726562e+01;5.800000000000000000e+01;3.300000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859751239626496e+18
-6.516949653625488281e+00;2.571438598632812500e+01;-2.657985687255859375e-02;2.652736282348632812e+01;1.700000000000000000e+01;3.400000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859751239635968e+18
-6.316640853881835938e+00;2.609004211425781250e+01;-2.573394775390625000e-02;2.684382438659667969e+01;1.200000000000000000e+01;3.500000000000000000e+01;0.000000000000000000e+00;7.000000000000000000e+00;1.602859751239645440e+18
-5.758154869079589844e+00;2.610292053222656250e+01;-2.724838256835937500e-02;2.673049926757812500e+01;5.000000000000000000e+00;3.700000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859751239663616e+18
-5.684840202331542969e+00;2.724539184570312500e+01;-2.816295623779296875e-02;2.783216857910156250e+01;6.000000000000000000e+00;3.800000000000000000e+01;0.000000000000000000e+00;6.000000000000000000e+00;1.602859751239672832e+18
-4.374470710754394531e+00;2.654430961608886719e+01;-2.738761901855468750e-02;2.690236282348632812e+01;6.000000000000000000e+00;4.200000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859751239708928e+18
-3.068835258483886719e+00;2.751301956176757812e+01;-2.989387512207031250e-02;2.768365669250488281e+01;6.000000000000000000e+00;4.700000000000000000e+01;0.000000000000000000e+00;3.000000000000000000e+00;1.602859751239752704e+18
-2.112136840820312500e+00;2.672143363952636719e+01;-2.818489074707031250e-02;2.680479240417480469e+01;6.000000000000000000e+00;5.000000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859751239779072e+18
4.159374237060546875e-01;2.836813354492187500e+01;-3.077793121337890625e-02;2.837119865417480469e+01;7.000000000000000000e+00;5.900000000000000000e+01;0.000000000000000000e+00;9.000000000000000000e+00;1.602859751239856128e+18
7.271528244018554688e-01;2.822893333435058594e+01;-3.096199035644531250e-02;2.823831367492675781e+01;1.700000000000000000e+01;6.000000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859751239864832e+18
1.018072128295898438e+00;2.793462753295898438e+01;-3.095817565917968750e-02;2.795318984985351562e+01;8.000000000000000000e+00;6.100000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859751239873536e+18
1.199458122253417969e+00;2.587851905822753906e+01;-2.812480926513671875e-02;2.590631675720214844e+01;1.300000000000000000e+01;6.200000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;1.602859751239881728e+18
1.337544441223144531e+00;2.356756973266601562e+01;-2.586841583251953125e-02;2.360550880432128906e+01;1.300000000000000000e+01;6.300000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859751239890432e+18
1.484953880310058594e+00;2.193025588989257812e+01;-2.360439300537109375e-02;2.198048591613769531e+01;7.000000000000000000e+00;6.400000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859751239899136e+18
1.537062644958496094e+00;1.963133621215820312e+01;-2.069282531738281250e-02;1.969142913818359375e+01;1.300000000000000000e+01;6.500000000000000000e+01;0.000000000000000000e+00;4.000000000000000000e+00;1.602859751239907840e+18
1.635141372680664062e+00;1.851785659790039062e+01;-2.031612396240234375e-02;1.858992004394531250e+01;8.000000000000000000e+00;6.600000000000000000e+01;0.000000000000000000e+00;1.100000000000000000e+01;1.602859751239916032e+18
1.795166969299316406e+00;1.809873962402343750e+01;-1.944637298583984375e-02;1.818756103515625000e+01;1.500000000000000000e+01;6.700000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.602859751239924736e+18
1.887135505676269531e+00;1.719759750366210938e+01;-1.865577697753906250e-02;1.730083847045898438e+01;1.700000000000000000e+01;6.800000000000000000e+01;0.000000000000000000e+00;1.700000000000000000e+01;1.602859751239933440e+18
1.876242637634277344e+00;1.557884216308593750e+01;-1.599502563476562500e-02;1.569142627716064453e+01;1.700000000000000000e+01;6.900000000000000000e+01;0.000000000000000000e+00;1.700000000000000000e+01;1.602859751239942400e+18
2.028302192687988281e+00;1.555192661285400391e+01;-1.664733886718750000e-02;1.568364429473876953e+01;1.200000000000000000e+01;7.000000000000000000e+01;0.000000000000000000e+00;3.100000000000000000e+01;1.602859751239950592e+18
2.344516754150390625e+00;1.656933975219726562e+01;-1.791000366210937500e-02;1.673439788818359375e+01;1.400000000000000000e+01;7.100000000000000000e+01;0.000000000000000000e+00;1.500000000000000000e+01;1.602859751239959296e+18
2.704747200012207031e+00;1.778773498535156250e+01;-1.877880096435546875e-02;1.799220657348632812e+01;1.100000000000000000e+01;7.200000000000000000e+01;0.000000000000000000e+00;8.000000000000000000e+00;1.602859751239968000e+18
3.050796508789062500e+00;1.878911590576171875e+01;-2.068138122558593750e-02;1.903519630432128906e+01;8.000000000000000000e+00;7.300000000000000000e+01;0.000000000000000000e+00;1.600000000000000000e+01;1.602859751239976704e+18
